Type,GlobalId,ArchiCADProperties:Element ID,ArchiCADProperties:Hotlink und Element-ID,ArchiCADProperties:Ebene,ArchiCADProperties:Bibliothekselement-Name,ArchiCADProperties:Eindeutige ID,ArchiCADProperties:ARCHICAD IFC ID,ArchiCADProperties:Externe IFC ID,ArchiCADProperties:Kollidierende Räume,ArchiCADProperties:Zugehöriger Raumname,ArchiCADProperties:Zugehörige Raumnummer,ArchiCADProperties:Geschützt,ArchiCADProperties:Verknüpfte Änderungen,ArchiCADProperties:Ursprungsgeschoss Name,ArchiCADProperties:Ursprungsgeschoss Nummer,ArchiCADProperties:Name des Eigenschafts-Objekts,ArchiCADProperties:Element-Typ,ArchiCADProperties:Absolutes Geschoss für Oberkantenverknüpfung,ArchiCADProperties:Relatives Geschoss für Oberkantenverknüpfung,ArchiCADProperties:Geschoss für Oberkantenverknüpfung,ArchiCADProperties:Überobjekt-ID,ArchiCADProperties:Baustoffe (Alle),ArchiCADProperties:Oberfläche (Alle),ArchiCADProperties:Hotlink Master-ID,ArchiCADProperties:Deckschraffur,ArchiCADProperties:Umbau-Status,ArchiCADProperties:Anzeigen auf Umbau-Filter,ArchiCADProperties:Oberfläche,ArchiCADProperties:Einheitliche Oberfläche,ArchiCADProperties:Raumname,ArchiCADProperties:Raumnummer,ArchiCADProperties:Raumkategoriename,ArchiCADProperties:Raumkategoriecode,ArchiCADProperties:Verbundene 3D Element(e),ArchiCADProperties:ARCHICAD Klassifizierung - v2.0,IfcWallCommon:ElementID
IfcWall,1sQwZoSzc1HhWcjUPtY1tf,tbd,tbd,010 Aussenwände,,766BA8F2-73D9-8146-B826-B5E677881DE9,1sQwZoSzc1HhWcjUPtY1tf,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe / Massivbau oi,Gewerbe / Massibau oi,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,11MAPvTvKYIvEoGMLHQLH6,tbd,tbd,010 Aussenwände,,4158A679-7795-224B-93B2-416551695446,11MAPvTvKYIvEoGMLHQLH6,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe / Massivbau oi,Gewerbe / Massibau oi,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcDoor,19dERPxIhaI9BYAKIRKBCh,T-WHG-,T-WHG-,015 Wohnungstrennwände / Kernwände,Blockrahmen 1 24,499CE6D9-ED2A-E448-92E2-29449B50B32B,19dERPxIhaI9BYAKIRKBCh,,Wohnen; Wohnen / Holzbau; Wohnen HOL,Wohnung,,False,,OG3,3,,Tür,,,,tbd,,FMK Tür- und Fenstergriffe; FMK Wohnungstüre,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcWall,141g62g879Gg6i6zbLx1Zi,tbd,tbd,015 Wohnungstrennwände / Kernwände,,4406A182-A881-C942-A1AC-1BD955EC18EC,141g62g879Gg6i6zbLx1Zi,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,3idilQDXeFHeLLXtniS9q5,Fen.Nr.,Fen.Nr.,010 Aussenwände,1-Flügelfenster 24,EC9ECBDA-361A-0F46-8555-877C6C709D05,3idilQDXeFHeLLXtniS9q5,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Fenster,,,,tbd,,"Glas Normalglas; Beton Sichtbeton, anthrazit; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe",,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,1rNzrVwbF6Jv9VZofBtZR$,tbd,tbd,010 Aussenwände,,755FDD5F-EA53-C64F-925F-8F2A4BDE36FF,1rNzrVwbF6Jv9VZofBtZR$,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, hellgrau; Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,0FJ1Vjb5ztGuMJjIHmc28U,tbd,tbd,010 Aussenwände,,0F4C17ED-945F-7743-8593-B5247098221E,0FJ1Vjb5ztGuMJjIHmc28U,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,2bj2R9DF69G9dKqwJxnKdU,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,A5B426C9-34F1-8940-99D4-D3A4FBC549DE,2bj2R9DF69G9dKqwJxnKdU,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Fenster,,,,tbd,,Glas Normalglas; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWindow,3titpsjZG9GwiS0dtiXUwg,Fen.Nr.,Fen.Nr.,010 Aussenwände,1-Flügelfenster 24,F7B37CF6-B634-0943-AB1C-027DEC85EEAA,3titpsjZG9GwiS0dtiXUwg,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Fenster,,,,tbd,,"Glas Normalglas; Beton Sichtbeton, anthrazit; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe",,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,3lzqYhmZ$LHA3K5m2AR17J,tbd,tbd,010 Aussenwände,,EFF748AB-C23F-D544-A0D4-17008A6C11D3,3lzqYhmZ$LHA3K5m2AR17J,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,3_nnJczinNGh15WVmx5PNW,tbd,tbd,010 Aussenwände,,FEC714E6-F6CC-5742-B045-81FC3B1595E0,3_nnJczinNGh15WVmx5PNW,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1gfbMmPhUqHAfL$JIVhjGE,tbd,tbd,016 Innenwände ,,6AA655B0-66B7-B444-AA55-FD349FAED40E,1gfbMmPhUqHAfL$JIVhjGE,,Wohnen; Wohnen; Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1N9jHxN0inHwdbJN_NskIN,tbd,tbd,010 Aussenwände,,5726D47B-5C0B-3147-A9E5-4D7F97DAE497,1N9jHxN0inHwdbJN_NskIN,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1rTwPWKW03JPibWqI$VvK9,tbd,tbd,010 Aussenwände,,7577A660-5200-034D-9B25-8344BF7F9509,1rTwPWKW03JPibWqI$VvK9,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcDoor,3OU5oKoImDIuwMVw22dJdm,T-WHG-,T-WHG-,015 Wohnungstrennwände / Kernwände,Teleskoptür 24,D8785C94-C92C-0D4B-8E96-7FA0829D39F0,3OU5oKoImDIuwMVw22dJdm,,Lift; Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Treppenhaus,1,False,,OG3,3,,Tür,,,,tbd,,"Metall Chrom; 1805_Fassadenputz; Farbe, grau",,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcWall,2O8zUF8sLGJfuCXLTbzkKf,tbd,tbd,015 Wohnungstrennwände / Kernwände,,9823D78F-2365-504E-9E0C-855765F6E529,2O8zUF8sLGJfuCXLTbzkKf,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,3kBCD7hq0zJvg0NXxJ80__,tbd,tbd,010 Aussenwände,,EE2CC347-AF40-3D4F-9A80-5E1ED3200FBE,3kBCD7hq0zJvg0NXxJ80__,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,1O7DaYJQIaHO5eEzH7uQ7v,Fen.Nr.,Fen.Nr.,010 Aussenwände,1-Flügelfenster 24,581CD922-4DA4-A445-8168-3BD447E1A1F9,1O7DaYJQIaHO5eEzH7uQ7v,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Fenster,,,,tbd,,"Glas Normalglas; Beton Sichtbeton, anthrazit; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe",,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,2mlfz4a$khGQlLA8oaYJBd,tbd,tbd,010 Aussenwände,,B0BE9F44-93FB-AB41-ABD5-288CA48932E7,2mlfz4a$khGQlLA8oaYJBd,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1Pl2Z2$CwlGe8qZ6_Nmzhn,tbd,tbd,050 Geländer Fenster,,59BC28C2-FCCE-AF42-8234-8C6F97C3DAF1,1Pl2Z2$CwlGe8qZ6_Nmzhn,,Wohnen / Holzbau; Wohnen HOL,Wohnen HOL,Wohnen,False,,OG3,3,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas Brüstung,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2wLQMc70i8IfRcD1hVtAvo,tbd,tbd,016 Innenwände ,,BA55A5A6-1C0B-084A-96E6-341ADFDCAE72,2wLQMc70i8IfRcD1hVtAvo,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2gqc1xQUKIHv$mKLWzwPFF,tbd,tbd,016 Innenwände ,,AAD2607B-69E5-1247-9FF0-51583DE993CF,2gqc1xQUKIHv$mKLWzwPFF,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1MBHKTnXCiG9ZBw1H5CLa7,tbd,tbd,015 Wohnungstrennwände / Kernwände,,562D151D-C613-2C40-98CB-E81445315907,1MBHKTnXCiG9ZBw1H5CLa7,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,0x6QqV3zGJHwW0JlEy3rDo,Fen.Nr.,Fen.Nr.,010 Aussenwände,1-Flügelfenster 24,3B19AD1F-0FD4-1347-A800-4EF3BC0F5372,0x6QqV3zGJHwW0JlEy3rDo,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Fenster,,,,tbd,,"Glas Normalglas; Beton Sichtbeton, anthrazit; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe",,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,3iwrSn_nG1GAKRO$iPcN5N,tbd,tbd,010 Aussenwände,,ECEB5731-FB14-0140-A51B-63FB19997157,3iwrSn_nG1GAKRO$iPcN5N,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,0zVUZcnPHEJP_0zN1KksXD,tbd,tbd,015 Wohnungstrennwände / Kernwände,,3D7DE8E6-C594-4E4D-9F80-F57054BB684D,0zVUZcnPHEJP_0zN1KksXD,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Massivbau Beton, Stahlbeton 705",FMK Sichtbeton,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,2Y3VIHCLqbJgvnU0JUVuzY,tbd,tbd,016 Innenwände ,,A20DF491-315D-254E-AE71-7804DE7F8F62,2Y3VIHCLqbJgvnU0JUVuzY,,Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Verputz, Innen 150; Gipsplatte 320; Gipsplatte 320",FMK Verputz Innenräume,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,0uLZFn9nScJRta5N4RWwNM,tbd,tbd,050 Geländer Balkone,,385633F1-2717-264D-BDE4-15711B83A5D6,0uLZFn9nScJRta5N4RWwNM,,Balkon,Balkon,Raum.Nr.Kurz,False,,OG3,3,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas Brüstung,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,05ZJizp4Y1GRNYiC0MJ5Yf,tbd,tbd,050 Geländer Fenster,,058D3B3D-CC48-8141-B5E2-B0C0164C58A9,05ZJizp4Y1GRNYiC0MJ5Yf,,Wohnen / Holzbau; Wohnen HOL,Wohnen HOL,Wohnen,False,,OG3,3,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,37H4SFWo8MIQOu39HIrZzb,tbd,tbd,050 Geländer Balkone,,C744470F-8322-1649-A638-0C9452D63F65,37H4SFWo8MIQOu39HIrZzb,,Balkon,Balkon,Raum.Nr.Kurz,False,,OG3,3,,Wand,Nicht verknüpft,Nicht verknüpft,Nicht verknüpft,tbd,Glas,Glas Normalglas; Glas Normalglas Brüstung,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcBuildingElementProxy,2iYH4qT6XsJhpeNhwV0G2V,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,AC891134-7468-764E-BCE8-5EBE9F01009F,2iYH4qT6XsJhpeNhwV0G2V,,Nebenräume / Massivbau ui; Tiefgarage; Tiefgarage MAS; Verkauf,Tiefgarage MAS,Tiefgarage,False,,EG,0,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcDoor,25TDJLsOJ1JemvZiueXwGm,tbd,tbd,016 Innenwände ,Blockrahmen 1 24,8574D4D5-D984-C14E-8C39-8ECE2887A430,25TDJLsOJ1JemvZiueXwGm,,Wohnen; Wohnen / Holzbau; Wohnen HOL; Wohnung,Bad,5,False,,OG3,3,,Tür,,,,tbd,,FMK Innentüre; FMK Tür- und Fenstergriffe,,,Bestand,Alle relevanten Filter,,,,,,,,Tür,
IfcBuildingElementProxy,3LeoKr8P2sIfJOjobcEy9D,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,D5A32535-2190-B64A-94D8-B729663BC24D,3LeoKr8P2sIfJOjobcEy9D,,Nebenräume / Massivbau ui; Tiefgarage; Tiefgarage MAS; Verkauf,Tiefgarage MAS,Tiefgarage,False,,EG,0,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcBuildingElementProxy,09QtuKB7L6GQZKVb3KglFz,Veloabstellplatz,Veloabstellplatz,060 Möbel Einbau,Parkplätze 24,096B7E14-2C75-4641-A8D4-7E50D4AAF3FD,09QtuKB7L6GQZKVb3KglFz,,Nebenräume / Massivbau ui; Tiefgarage; Tiefgarage MAS; Verkauf,Tiefgarage MAS,Tiefgarage,False,,EG,0,,Objekt,,,,Veloabstellplatz,,00 Transparent; 70 Farbe grün (SP),,,Bestand,Alle relevanten Filter,Fehlt,,,,,,,,
IfcWall,3PDRj74BAjJAfkiMAiUJFP,tbd,tbd,016 Innenwände ,,D935BB47-10B2-AD4C-AA6E-B162AC7933D9,3PDRj74BAjJAfkiMAiUJFP,,Wohnen; Wohnen; Wohnen; Wohnen; Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL; Wohnung,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Verputz, Innen 150; Gipsplatte 320; Metallständer (Dämmung) 450; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP),,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,1DgxoW9OT5JBdrfGhZVUG1,tbd,tbd,010 Aussenwände,,4DABBCA0-2587-454C-B9F5-A50AE37DE401,1DgxoW9OT5JBdrfGhZVUG1,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWindow,1bOGbvyLgkI9R3cNCRuF6V,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,65610979-F15A-AE48-96C3-99731BE0F19F,1bOGbvyLgkI9R3cNCRuF6V,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Fenster,,,,tbd,,Glas Normalglas; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWindow,3e$gc6xbGiHfKUmLoR0E4B,Fen.Nr.,Fen.Nr.,010 Aussenwände,2-Flügelfenster 24,E8FEA986-EE54-2C46-951E-C15C9B00E10B,3e$gc6xbGiHfKUmLoR0E4B,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Treppenhaus,1,False,,EG,0,,Fenster,,,,tbd,,"Glas Normalglas; Beton Sichtbeton, anthrazit; FMK Fensterrahmen Aussen; FMK Fensterrahmen Innen; FMK Tür- und Fenstergriffe",,,Bestand,Alle relevanten Filter,,,,,,,,Fenster,
IfcWall,06GWBxCUpKG8fFKegU_KeD,tbd,tbd,010 Aussenwände,,064202FB-31EC-D440-8A4F-528A9EF94A0D,06GWBxCUpKG8fFKegU_KeD,,Wohnen / Holzbau; Wohnen / Holzbau; Wohnen HOL; Wohnen HOL,Wohnung,,False,,OG3,3,,Wand,OG4,Ursprung + 1,Ursprung + 1 (OG4),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150",FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb; FMK Holzfassade V,,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,3JDEuaV67nI8Ktop6LqHGT,tbd,tbd,010 Aussenwände,,D334EE24-7C61-F148-8537-CB3195D1141D,3JDEuaV67nI8Ktop6LqHGT,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui; Verkauf,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
IfcWall,3zH1SaVeEDIhTkNGdzWlIj,tbd,tbd,010 Aussenwände,,FD441724-7E83-8D4A-B76E-5D09FD82F4AD,3zH1SaVeEDIhTkNGdzWlIj,,Gewerbe / Massivbau oi; Gewerbe MAS; Nebenräume; Nebenräume / Massivbau ui,Gewerbe,1,False,,EG,0,,Wand,OG1,Ursprung + 1,Ursprung + 1 (OG1),tbd,"Holzfassade 600; Luft, vertikal 300; Dämmung Flumroc Disco 760; Holzkonstruktion (Dämmung) 650; Gipsfaserplatte 710; Gipsplatte 320; Verputz, Innen 150","Beton Sichtbeton, anthrazit; FMK Verputz Innenräume; 15 Farbe gelb (SP); FMK Holzfassade; 00 Transparent; 20 Farbe dunkelgelb",,,Bestand,Alle relevanten Filter,,,,,,,,Wand,
